Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-9,Gaussian_quadrature.html,16892,PARTIALLY RELEVANT,0.5409069381955955,5.9199621122424815e-05,0.03606046254637304,2.9599810561212407e-05,5.9199621122424815e-05,0.12557931057812657,0.5408477385744731
NTCIR12-MathWiki-9,Generalized_continued_fraction.html,26306,PARTIALLY RELEVANT,0.9804987455333384,3.8014141260548925e-05,0.08170822879444486,1.9007070630274462e-05,3.8014141260548925e-05,0.3256101269672318,0.9804987455333384
NTCIR12-MathWiki-9,Generating_function.html,13364,PARTIALLY RELEVANT,0.972388506435199,7.4827895839569e-05,0.10804316738168879,3.74139479197845e-05,7.4827895839569e-05,0.3648608201137384,0.972388506435199
NTCIR12-MathWiki-9,Geometric_distribution.html,4570,PARTIALLY RELEVANT,0.03457330415754924,0.0002188183807439825,0.011524434719183078,0.00010940919037199125,0.0002188183807439825,0.01739606126914661,0.03457330415754924
NTCIR12-MathWiki-9,Harmonic_number.html,14955,PARTIALLY RELEVANT,0.7965897693079238,6.686726847208291e-05,0.06638248077566031,3.3433634236041456e-05,6.686726847208291e-05,0.31191104176727713,0.7903042460715479
NTCIR12-MathWiki-9,Hermite_polynomials.html,31223,PARTIALLY RELEVANT,0.7054735291291676,3.202767190852897e-05,0.030672762136050764,1.6013835954264484e-05,3.202767190852897e-05,0.2910522310323739,0.6187746212727797
NTCIR12-MathWiki-9,Holonomic_function.html,4015,PARTIALLY RELEVANT,0.962640099626401,0.00024906600249066,0.24066002490660024,0.00012453300124533,0.00024906600249066,0.3209630552096306,0.9586550435865504
NTCIR12-MathWiki-9,Hypergeometric_distribution.html,6382,PARTIALLY RELEVANT,0.47806330303979944,0.00015669069257286117,0.11951582575994986,7.834534628643058e-05,0.00015669069257286117,0.29828684842787007,0.47806330303979944
NTCIR12-MathWiki-9,Integration_by_reduction_formulae.html,23875,PARTIALLY RELEVANT,0.00406282722513089,4.18848167539267e-05,0.0010157068062827226,2.094240837696335e-05,4.18848167539267e-05,0.002031413612565445,0.00406282722513089
NTCIR12-MathWiki-9,Inverse_quadratic_interpolation.html,1688,PARTIALLY RELEVANT,0.9579383886255924,0.0005924170616113745,0.1596563981042654,0.0002962085308056872,0.0005924170616113745,0.47541469194312796,0.9579383886255924
NTCIR12-MathWiki-9,Jacobsthal_number.html,1253,PARTIALLY RELEVANT,0.9848363926576217,0.0007980845969672786,0.12310454908220271,0.0003990422984836393,0.0007980845969672786,0.3497206703910614,0.936951316839585
NTCIR12-MathWiki-9,Legendre_polynomials.html,13324,PARTIALLY RELEVANT,0.6963374362053437,7.505253677574302e-05,0.13926748724106874,3.752626838787151e-05,7.505253677574302e-05,0.28476808766136297,0.5415040528369859
NTCIR12-MathWiki-9,Lehmer_number.html,1719,PARTIALLY RELEVANT,0.3612565445026178,0.0005817335660267597,0.09031413612565445,0.00029086678301337986,0.0005817335660267597,0.1806282722513089,0.36067481093659104
NTCIR12-MathWiki-9,Leonardo_number.html,1139,PARTIALLY RELEVANT,0.3301141352063213,0.000877963125548727,0.04715916217233162,0.0004389815627743635,0.000877963125548727,0.14038630377524144,0.3301141352063213
NTCIR12-MathWiki-9,Linear_multistep_method.html,8093,PARTIALLY RELEVANT,0.0001235635734585444,0.0001235635734585444,6.17817867292722e-05,6.17817867292722e-05,0.0001235635734585444,0.0001235635734585444,0.0001235635734585444
NTCIR12-MathWiki-9,Logistic_map.html,3564,RELEVANT,0.7564534231200898,0.0002805836139169473,0.2521511410400299,0.00014029180695847364,0.0002805836139169473,0.37836700336700335,0.7564534231200898
NTCIR12-MathWiki-9,Lommel_polynomial.html,684,PARTIALLY RELEVANT,0.0014619883040935672,0.0014619883040935672,0.0007309941520467836,0.0007309941520467836,0.0014619883040935672,0.0014619883040935672,0.0014619883040935672
NTCIR12-MathWiki-9,Lucas_sequence.html,6797,PARTIALLY RELEVANT,0.9864646167426806,0.00014712373105781962,0.058027330396628274,7.356186552890981e-05,0.00014712373105781962,0.34793080981105107,0.9864646167426806
NTCIR12-MathWiki-9,Master_theorem.html,5172,PARTIALLY RELEVANT,0.9957463263727765,0.00019334880123743234,0.04526119665330802,9.667440061871617e-05,0.00019334880123743234,0.32009538540861043,0.9957463263727765
NTCIR12-MathWiki-9,Methods_of_computing_square_roots.html,24899,PARTIALLY RELEVANT,4.016225551226957e-05,4.016225551226957e-05,2.0081127756134786e-05,2.0081127756134786e-05,4.016225551226957e-05,4.016225551226957e-05,4.016225551226957e-05
NTCIR12-MathWiki-9,N-sphere.html,8336,PARTIALLY RELEVANT,0.836852207293666,0.0001199616122840691,0.05579014715291107,5.998080614203455e-05,0.0001199616122840691,0.22667389292569234,0.8367322456813819
NTCIR12-MathWiki-9,Neville's_algorithm.html,2076,PARTIALLY RELEVANT,0.2591522157996146,0.0004816955684007707,0.051830443159922926,0.00024084778420038535,0.0004816955684007707,0.16554271034039822,0.2591522157996146
NTCIR12-MathWiki-9,Ordinary_differential_equation.html,12535,PARTIALLY RELEVANT,0.9608296769046669,7.977662544874351e-05,0.24020741922616673,3.9888312724371757e-05,7.977662544874351e-05,0.6402606036431325,0.9607499002792181
NTCIR12-MathWiki-9,Padovan_sequence.html,3951,PARTIALLY RELEVANT,0.9703872437357631,0.0002531004808909137,0.053910402429764616,0.00012655024044545685,0.0002531004808909137,0.20124300458393093,0.9703872437357631
NTCIR12-MathWiki-9,Pell_number.html,11401,PARTIALLY RELEVANT,0.9914042627839663,8.771160424524164e-05,0.08261702189866385,4.385580212262082e-05,8.771160424524164e-05,0.42722860567786447,0.9913165511797211
NTCIR12-MathWiki-9,Pentagonal_number_theorem.html,5087,PARTIALLY RELEVANT,0.9874189109494791,0.00019657951641438963,0.12342736386868489,9.828975820719482e-05,0.00019657951641438963,0.3634263809711028,0.8185571063495184
NTCIR12-MathWiki-9,Petkovsek's_algorithm.html,1592,PARTIALLY RELEVANT,0.9635678391959799,0.001256281407035176,0.12044597989949749,0.000628140703517588,0.001256281407035176,0.3380294328786791,0.9635678391959799
NTCIR12-MathWiki-9,Poincare_map.html,755,NOT RELEVANT,0.9258278145695364,0.21986754966887417,0.13226111636707663,0.10993377483443709,0.21986754966887417,0.3717439293598234,0.5483443708609271
NTCIR12-MathWiki-9,Recurrence_quantification_analysis.html,2544,PARTIALLY RELEVANT,0.9905660377358491,0.0023584905660377358,0.02539912917271408,0.0011792452830188679,0.0023584905660377358,0.3966075852868306,0.952437106918239
NTCIR12-MathWiki-9,Recurrence_relation.html,22946,RELEVANT,0.9965571341410268,4.3580580493332174e-05,0.006388186757314274,2.1790290246666087e-05,4.3580580493332174e-05,0.3992871660943535,0.9965135535605334
NTCIR12-MathWiki-9,Recurrent_neural_network.html,2556,NOT RELEVANT,0.9945226917057903,0.005477308294209703,0.024256651017214397,0.0027386541471048514,0.005477308294209703,0.25595657276995304,0.6705790297339593
NTCIR12-MathWiki-9,Recursion_(disambiguation).html,72,PARTIALLY RELEVANT,0.013888888888888888,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.013888888888888888
NTCIR12-MathWiki-9,Reed–Solomon_error_correction.html,17900,PARTIALLY RELEVANT,0.7495530726256984,5.58659217877095e-05,0.10707901037509976,2.793296089385475e-05,5.58659217877095e-05,0.21670391061452515,0.4082122905027933
NTCIR12-MathWiki-9,Secondary_measure.html,12091,PARTIALLY RELEVANT,0.27731370440823755,8.270614506657845e-05,0.034664213051029694,4.1353072533289225e-05,8.270614506657845e-05,0.1386292834890966,0.27731370440823755
NTCIR12-MathWiki-9,Sieved_ultraspherical_polynomials.html,1106,PARTIALLY RELEVANT,0.4819168173598553,0.0009041591320072332,0.04819168173598553,0.0004520795660036166,0.0009041591320072332,0.15569620253164557,0.4819168173598553
NTCIR12-MathWiki-9,Skolem–Mahler–Lech_theorem.html,269,PARTIALLY RELEVANT,0.8475836431226765,0.0037174721189591076,0.1412639405204461,0.0018587360594795538,0.0037174721189591076,0.3847583643122677,0.8438661710037175
NTCIR12-MathWiki-9,Somos_sequence.html,1677,PARTIALLY RELEVANT,0.9552772808586762,0.0005963029218843172,0.07960644007155634,0.0002981514609421586,0.0005963029218843172,0.4263565891472868,0.9546809779367919
NTCIR12-MathWiki-9,Stirling_numbers_of_the_second_kind.html,9765,PARTIALLY RELEVANT,0.942652329749104,0.00010240655401945725,0.072511717673008,5.120327700972862e-05,0.00010240655401945725,0.35600870455709166,0.8702508960573476
NTCIR12-MathWiki-9,Sylvester's_sequence.html,4215,PARTIALLY RELEVANT,0.9670225385527876,0.017556346381969158,0.13814607693611253,0.008778173190984579,0.017556346381969158,0.41765124555160144,0.9670225385527876
NTCIR12-MathWiki-9,Verlet_integration.html,14976,PARTIALLY RELEVANT,0.3814102564102564,6.677350427350428e-05,0.07628205128205129,3.338675213675214e-05,6.677350427350428e-05,0.1347266737891738,0.3713942307692308
NTCIR12-MathWiki-9,Wallis'_integrals.html,11939,PARTIALLY RELEVANT,0.7130412932406399,8.375910880308233e-05,0.06482193574914909,4.1879554401541165e-05,8.375910880308233e-05,0.26782872458808465,0.7130412932406399
NTCIR12-MathWiki-9,Wythoff_array.html,1156,PARTIALLY RELEVANT,0.9377162629757786,0.0008650519031141869,0.15628604382929642,0.00043252595155709344,0.0008650519031141869,0.37240484429065746,0.9368512110726643
NTCIR12-MathWiki-9,Zeckendorf's_theorem.html,1760,PARTIALLY RELEVANT,0.0005681818181818182,0.0005681818181818182,0.0002840909090909091,0.0002840909090909091,0.0005681818181818182,0.0005681818181818182,0.0005681818181818182
NTCIR12-MathWiki-15,Analytic_combinatorics.html,13064,NOT RELEVANT,0.8366503368034293,0.23377219840783833,0.20916258420085732,0.11688609920391917,0.23377219840783833,0.4361859563176158,0.6028781383955909
NTCIR12-MathWiki-15,Average_rectified_value.html,155,NOT RELEVANT,0.4258064516129032,0.01935483870967742,0.04258064516129032,0.00967741935483871,0.01935483870967742,0.15698924731182795,0.2967741935483871
NTCIR12-MathWiki-15,Bell_number.html,5392,PARTIALLY RELEVANT,0.8772255192878339,0.4901706231454006,0.10965318991097923,0.2450853115727003,0.4901706231454006,0.7666172106824927,0.8772255192878339
NTCIR12-MathWiki-15,Bernoulli_number.html,24835,PARTIALLY RELEVANT,0.9791020736863297,0.0022951479766458627,0.019198079876202544,0.0011475739883229313,0.0022951479766458627,0.33771786095925416,0.9791020736863297
NTCIR12-MathWiki-15,Bernstein_polynomial.html,4510,PARTIALLY RELEVANT,0.9629711751662972,0.3665188470066519,0.16049519586104952,0.18325942350332594,0.3665188470066519,0.7645232815964523,0.9629711751662972
NTCIR12-MathWiki-15,Binomial_coefficient.html,26432,RELEVANT,0.987628631961259,3.7832929782082326e-05,0.03185898812778255,1.8916464891041163e-05,3.7832929782082326e-05,0.47525095843422116,0.9771110774818402
NTCIR12-MathWiki-15,Binomial_theorem.html,12532,RELEVANT,0.6824130226619853,0.06910309607405044,0.13648260453239708,0.03455154803702522,0.06910309607405044,0.422498404085541,0.6824130226619853
NTCIR12-MathWiki-15,Blum's_speedup_theorem.html,339,NOT RELEVANT,0.9646017699115044,0.0029498525073746312,0.0742001361470388,0.0014749262536873156,0.0029498525073746312,0.2861356932153392,0.5693215339233039
NTCIR12-MathWiki-15,Boundary-value_analysis.html,1282,NOT RELEVANT,0.8190327613104524,0.062402496099843996,0.03033454671520194,0.031201248049921998,0.062402496099843996,0.2582503300132005,0.48127925117004683
NTCIR12-MathWiki-15,Boundary_value_problem.html,1134,NOT RELEVANT,0.9805996472663139,0.031746031746031744,0.026502693169359836,0.015873015873015872,0.031746031746031744,0.5660640799529688,0.9259259259259259
NTCIR12-MathWiki-15,Bulk_Richardson_number.html,393,NOT RELEVANT,0.8320610687022901,0.11704834605597965,0.08320610687022902,0.058524173027989825,0.11704834605597965,0.5104961832061069,0.8320610687022901
NTCIR12-MathWiki-15,Combinatorial_number_system.html,2587,RELEVANT,0.7224584460765365,0.00038654812524159255,0.027786863310636022,0.00019327406262079628,0.00038654812524159255,0.33566037242313357,0.6892153073057595
NTCIR12-MathWiki-15,Computable_function.html,1753,NOT RELEVANT,0.9937250427837993,0.0005704506560182544,0.0070476953388921935,0.0002852253280091272,0.0005704506560182544,0.34637687005057227,0.8773531089560753
NTCIR12-MathWiki-15,Computable_number.html,3164,NOT RELEVANT,0.9996839443742098,0.008533501896333754,0.00925633281827972,0.004266750948166877,0.008533501896333754,0.26548967945461205,0.661188369152971
NTCIR12-MathWiki-15,Computational_Diffie–Hellman_assumption.html,728,NOT RELEVANT,0.9862637362637363,0.0013736263736263737,0.07044740973312402,0.0006868131868131869,0.0013736263736263737,0.25824175824175827,0.7211538461538461
NTCIR12-MathWiki-15,Computation_in_the_limit.html,2021,NOT RELEVANT,0.9995051954477981,0.0014844136566056407,0.017232848197375833,0.0007422068283028204,0.0014844136566056407,0.4353684461304452,0.9811974270163285
NTCIR12-MathWiki-15,Course-of-values_recursion.html,2805,NOT RELEVANT,0.6745098039215687,0.00071301247771836,0.03747276688453159,0.00035650623885918,0.00071301247771836,0.16925133689839572,0.6695187165775401
NTCIR12-MathWiki-15,C_(disambiguation).html,725,NOT RELEVANT,0.8427586206896551,0.1393103448275862,0.16855172413793104,0.0696551724137931,0.1393103448275862,0.5310344827586206,0.7034482758620689
NTCIR12-MathWiki-15,Decoding_methods.html,2284,NOT RELEVANT,0.11514886164623468,0.07136602451838879,0.03838295388207823,0.035683012259194395,0.07136602451838879,0.09325744308231174,0.11514886164623468
NTCIR12-MathWiki-15,Differential_of_a_function.html,7792,PARTIALLY RELEVANT,0.9453285420944558,0.0006416837782340862,0.05908303388090349,0.0003208418891170431,0.0006416837782340862,0.454669124509987,0.8760266940451745
NTCIR12-MathWiki-15,Expected_value.html,10477,NOT RELEVANT,0.9951321943304381,9.544716999140975e-05,0.010259094786911732,4.7723584995704876e-05,9.544716999140975e-05,0.47323418056733046,0.9951321943304381
NTCIR12-MathWiki-15,Expected_value_of_including_uncertainty.html,1403,NOT RELEVANT,0.99215965787598,0.003563791874554526,0.049607982893798995,0.001781895937277263,0.003563791874554526,0.40563554288429554,0.9066286528866714
NTCIR12-MathWiki-15,Expected_value_of_sample_information.html,2981,NOT RELEVANT,0.992619926199262,0.0036900369003690036,0.04135916359163592,0.0018450184501845018,0.0036900369003690036,0.2677179560183684,0.9768534048976854
NTCIR12-MathWiki-15,Exponential_family.html,37899,NOT RELEVANT,0.9685479827963799,0.00018470144330984985,0.03228493275987933,9.235072165492493e-05,0.00018470144330984985,0.5016450713962521,0.9685479827963799
NTCIR12-MathWiki-15,Factorial.html,13185,RELEVANT,0.9711035267349261,0.00015168752370117556,0.020661777164572893,7.584376185058778e-05,0.00015168752370117556,0.24379478274754007,0.852635570724308
NTCIR12-MathWiki-15,Fibonomial_coefficient.html,1645,PARTIALLY RELEVANT,0.7689969604863222,0.7659574468085106,0.2563323201621074,0.3829787234042553,0.7659574468085106,0.7674772036474165,0.7689969604863222
NTCIR12-MathWiki-15,Fisher's_exact_test.html,1990,PARTIALLY RELEVANT,0.7361809045226131,0.0010050251256281408,0.04330475908956547,0.0005025125628140704,0.0010050251256281408,0.3391883660727882,0.7286432160804021
NTCIR12-MathWiki-15,Fransen–Robinson_constant.html,897,NOT RELEVANT,0.8528428093645485,0.0011148272017837235,0.07753116448768622,0.0005574136008918618,0.0011148272017837235,0.16923076923076924,0.8361204013377926
NTCIR12-MathWiki-15,Fuss–Catalan_number.html,7267,PARTIALLY RELEVANT,0.8486307967524426,0.8479427549194991,0.2828769322508142,0.42397137745974955,0.8479427549194991,0.8482867758359708,0.8486307967524426
NTCIR12-MathWiki-15,Gaussian_binomial_coefficient.html,5884,RELEVANT,0.916043507817811,0.0015295717199184228,0.1832087015635622,0.0007647858599592114,0.0015295717199184228,0.5092624065261727,0.916043507817811
NTCIR12-MathWiki-15,Generalized_eigenvector.html,15248,NOT RELEVANT,0.9732423924449108,0.006361490031479539,0.07486479941883929,0.0031807450157397693,0.006361490031479539,0.3579595138160196,0.9050367261280168
NTCIR12-MathWiki-15,Generating_function.html,13364,PARTIALLY RELEVANT,0.9828644118527387,0.5776713558814726,0.12285805148159233,0.2888356779407363,0.5776713558814726,0.8312431407762148,0.9828644118527387
NTCIR12-MathWiki-15,German_tank_problem.html,15890,PARTIALLY RELEVANT,0.9233480176211454,0.00736312146003776,0.09233480176211455,0.00368156073001888,0.00736312146003776,0.3233757079924481,0.9118942731277533
NTCIR12-MathWiki-15,Global_value_numbering.html,386,NOT RELEVANT,0.9093264248704663,0.007772020725388601,0.06994818652849741,0.0038860103626943004,0.007772020725388601,0.42286858219500706,0.9093264248704663
NTCIR12-MathWiki-15,Guided_tour_puzzle_protocol.html,2072,NOT RELEVANT,0.9623552123552124,0.0009652509652509653,0.02600960033392466,0.00048262548262548264,0.0009652509652509653,0.35897504647504647,0.8653474903474904
NTCIR12-MathWiki-15,Help:Displaying_a_formula.html,27470,NOT RELEVANT,0.7951219512195122,0.4848926101201311,0.2650406504065041,0.24244630506006554,0.4848926101201311,0.6400072806698216,0.7951219512195122
NTCIR12-MathWiki-15,Higher-order_singular_value_decomposition.html,3326,NOT RELEVANT,0.9717378232110644,0.0006013229104028864,0.10797086924567381,0.0003006614552014432,0.0006013229104028864,0.4313138905592303,0.9717378232110644
NTCIR12-MathWiki-15,Hodge_dual.html,12936,PARTIALLY RELEVANT,0.5976345083487941,0.05782312925170068,0.14940862708719851,0.02891156462585034,0.05782312925170068,0.39360441146155434,0.5976345083487941
NTCIR12-MathWiki-15,Holonomic_function.html,4015,PARTIALLY RELEVANT,0.29439601494396017,0.0037359900373599006,0.04205657356342288,0.0018679950186799503,0.0037359900373599006,0.059651307596513076,0.2493150684931507
NTCIR12-MathWiki-15,Inclusion–exclusion_principle.html,14884,PARTIALLY RELEVANT,0.9504837409298575,0.1791185165278151,0.1188104676162322,0.08955925826390755,0.1791185165278151,0.4819492967840186,0.7713652244020425
NTCIR12-MathWiki-15,Linear_belief_function.html,15712,NOT RELEVANT,0.9941446028513238,0.4407459266802444,0.14202065755018914,0.2203729633401222,0.4407459266802444,0.6476101069246436,0.9941446028513238
NTCIR12-MathWiki-15,List_of_mathematical_series.html,15093,PARTIALLY RELEVANT,0.995494600145763,0.9107533293579805,0.19909892002915258,0.45537666467899024,0.9107533293579805,0.9585017336955322,0.995494600145763
NTCIR12-MathWiki-15,LOOP_(programming_language).html,1051,NOT RELEVANT,0.9210275927687916,0.42816365366317793,0.03542413818341506,0.21408182683158897,0.42816365366317793,0.5978908975578814,0.9210275927687916
NTCIR12-MathWiki-15,Lucas'_theorem.html,2388,PARTIALLY RELEVANT,0.01256281407035176,0.01256281407035176,0.00628140703517588,0.00628140703517588,0.01256281407035176,0.01256281407035176,0.01256281407035176
NTCIR12-MathWiki-15,Mean_value_analysis.html,994,NOT RELEVANT,0.9386317907444668,0.005030181086519115,0.07821931589537223,0.0025150905432595573,0.005030181086519115,0.41662474849094566,0.9386317907444668
NTCIR12-MathWiki-15,Multiset.html,10872,RELEVANT,0.9299116997792495,0.0064385577630610745,0.05166176109884719,0.0032192788815305373,0.0064385577630610745,0.5182372148638704,0.9299116997792495
NTCIR12-MathWiki-15,Numbering_(computability_theory).html,1038,NOT RELEVANT,0.9951830443159922,0.018304431599229287,0.05854017907741131,0.009152215799614644,0.018304431599229287,0.4895833333333333,0.9277456647398844
NTCIR12-MathWiki-15,Option_type.html,2062,NOT RELEVANT,0.8777885548011639,0.00048496605237633366,0.017914052138799264,0.00024248302618816683,0.00048496605237633366,0.10232203602207177,0.8695441319107663
NTCIR12-MathWiki-15,Partial-matching_Meet-in-the-Middle_attack.html,455,NOT RELEVANT,0.8747252747252747,0.002197802197802198,0.05145442792501616,0.001098901098901099,0.002197802197802198,0.32817182817182816,0.8505494505494505
NTCIR12-MathWiki-15,Pascal's_triangle.html,10921,RELEVANT,0.7546927937002106,0.008424136983792694,0.037734639685010535,0.004212068491896347,0.008424136983792694,0.18991507187986448,0.4620456002197601
NTCIR12-MathWiki-15,Permutation.html,8872,PARTIALLY RELEVANT,0.9864743011722272,0.000563570784490532,0.02529421285056993,0.000281785392245266,0.000563570784490532,0.25686332603374984,0.9789224526600541
NTCIR12-MathWiki-15,Pochhammer_symbol.html,3432,PARTIALLY RELEVANT,0.7147435897435898,0.1751165501165501,0.17868589743589744,0.08755827505827506,0.1751165501165501,0.44493006993006995,0.7147435897435898
NTCIR12-MathWiki-15,Poker_probability.html,10950,PARTIALLY RELEVANT,0.8556164383561644,0.0027397260273972603,0.06111545988258316,0.0013698630136986301,0.0027397260273972603,0.35190664637239977,0.8510502283105023
NTCIR12-MathWiki-15,Poker_probability_(Omaha).html,21000,PARTIALLY RELEVANT,0.9846666666666667,0.7727619047619048,0.16411111111111112,0.3863809523809524,0.7727619047619048,0.9382,0.9846666666666667
NTCIR12-MathWiki-15,Poker_probability_(Texas_hold_'em).html,9531,PARTIALLY RELEVANT,0.9945441191900115,0.0003147623544224111,0.05850259524647127,0.00015738117721120554,0.0003147623544224111,0.2699611793096212,0.9559332703808624
NTCIR12-MathWiki-15,Power_law_scheme.html,842,NOT RELEVANT,0.9524940617577197,0.029691211401425176,0.0680352901255514,0.014845605700712588,0.029691211401425176,0.5491974375584827,0.9073634204275535
NTCIR12-MathWiki-15,Present_value.html,4256,NOT RELEVANT,0.9974154135338346,0.00046992481203007516,0.01120691475880713,0.00023496240601503758,0.00046992481203007516,0.3959621380257874,0.8695958646616542
NTCIR12-MathWiki-15,Principal_value.html,924,NOT RELEVANT,0.9848484848484849,0.0010822510822510823,0.03939393939393939,0.0005411255411255411,0.0010822510822510823,0.4530573593073593,0.9707792207792207
NTCIR12-MathWiki-15,Proto-value_functions.html,1611,NOT RELEVANT,0.9813780260707635,0.0148975791433892,0.08921618418825122,0.0074487895716946,0.0148975791433892,0.7443616801158701,0.9813780260707635
NTCIR12-MathWiki-15,R-value_(insulation).html,2931,NOT RELEVANT,0.842374616171955,0.002388263391334016,0.049551448010115004,0.001194131695667008,0.002388263391334016,0.26411634254520644,0.591265779597407
NTCIR12-MathWiki-15,Ramanujan–Sato_series.html,37022,PARTIALLY RELEVANT,0.5147479876829993,0.5140727135216898,0.17158266256099977,0.2570363567608449,0.5140727135216898,0.5144103506023445,0.5147479876829993
NTCIR12-MathWiki-15,Random_permutation_statistics.html,43083,PARTIALLY RELEVANT,0.8889120999001926,0.0005802752825940626,0.03703800416250803,0.0002901376412970313,0.0005802752825940626,0.335605261506429,0.8889120999001926
NTCIR12-MathWiki-15,Recurrence_relation.html,22946,RELEVANT,0.9964699729800401,4.3580580493332174e-05,0.029307940381765884,2.1790290246666087e-05,4.3580580493332174e-05,0.448561477672216,0.9964699729800401
NTCIR12-MathWiki-15,Robinson–Schensted–Knuth_correspondence.html,4888,NOT RELEVANT,0.9576513911620295,0.6871931260229133,0.3192171303873431,0.34359656301145663,0.6871931260229133,0.8224222585924713,0.9576513911620295
NTCIR12-MathWiki-15,Rook_polynomial.html,3679,PARTIALLY RELEVANT,0.30062516988312044,0.1299266104919815,0.07515629247078011,0.06496330524599075,0.1299266104919815,0.15031258494156022,0.1706985593911389
NTCIR12-MathWiki-15,Shooting_method.html,2523,NOT RELEVANT,0.992072929052715,0.0007927070947284979,0.04724156805012929,0.00039635354736424893,0.0007927070947284979,0.55258985752133,0.9734443123265953
NTCIR12-MathWiki-15,Singular_value_decomposition.html,14203,NOT RELEVANT,0.992114342040414,0.0001408153207068929,0.008779772938410743,7.040766035344645e-05,0.0001408153207068929,0.37670042623714384,0.9744420192916989
NTCIR12-MathWiki-15,Stirling_numbers_of_the_first_kind.html,7030,PARTIALLY RELEVANT,0.9689900426742531,0.1546230440967283,0.16149834044570885,0.07731152204836415,0.1546230440967283,0.4458392603129445,0.9689900426742531
NTCIR12-MathWiki-15,Stirling_numbers_of_the_second_kind.html,9765,PARTIALLY RELEVANT,0.9442908346134152,0.002457757296466974,0.06744934532952966,0.001228878648233487,0.002457757296466974,0.40570404505888374,0.9408090117767537
NTCIR12-MathWiki-15,Template:Infobox_control_chart::doc.html,530,NOT RELEVANT,0.30377358490566037,0.14528301886792452,0.03037735849056604,0.07264150943396226,0.14528301886792452,0.22348008385744234,0.30377358490566037
NTCIR12-MathWiki-15,Time_value_of_money.html,10344,NOT RELEVANT,0.9965197215777262,0.00019334880123743234,0.007908886679188303,9.667440061871617e-05,0.00019334880123743234,0.39713715940250427,0.8559551430781129
NTCIR12-MathWiki-15,Twelvefold_way.html,7693,PARTIALLY RELEVANT,0.9467047965683089,0.0009099181073703367,0.0525947109204616,0.00045495905368516835,0.0009099181073703367,0.21978727796851225,0.8384245417912388
NTCIR12-MathWiki-15,Two-dimensional_singular_value_decomposition.html,1340,NOT RELEVANT,0.9970149253731343,0.0014925373134328358,0.09970149253731343,0.0007462686567164179,0.0014925373134328358,0.3920398009950249,0.9865671641791045
NTCIR12-MathWiki-15,Value_(mathematics).html,210,NOT RELEVANT,0.9238095238095239,0.004761904761904762,0.06598639455782312,0.002380952380952381,0.004761904761904762,0.423015873015873,0.9
NTCIR12-MathWiki-15,Value_at_risk.html,4208,NOT RELEVANT,0.9795627376425855,0.006416349809885932,0.02968371932250259,0.003208174904942966,0.006416349809885932,0.3734632446134347,0.9515209125475285
NTCIR12-MathWiki-15,Wrapping_(graphics).html,406,NOT RELEVANT,0.9556650246305419,0.007389162561576354,0.11945812807881774,0.003694581280788177,0.007389162561576354,0.5490968801313629,0.9556650246305419
NTCIR12-MathWiki-17,Algebraic_expression.html,929,NOT RELEVANT,0.6103336921420882,0.005382131324004306,0.08719052744886975,0.002691065662002153,0.005382131324004306,0.31474703982777175,0.604951560818084
NTCIR12-MathWiki-17,Algebraic_fraction.html,1631,NOT RELEVANT,0.6603310852237891,0.65113427345187,0.09433301217482702,0.21704475781729002,0.0018393623543838135,0.2798283261802575,0.6603310852237891
NTCIR12-MathWiki-17,Algebraic_operation.html,2446,PARTIALLY RELEVANT,0.7293540474243663,0.0028618152085036794,0.09116925592804578,0.0014309076042518397,0.0028618152085036794,0.193308803488689,0.7240392477514309
NTCIR12-MathWiki-17,Analytic_geometry.html,7168,PARTIALLY RELEVANT,0.9083426339285714,0.27260044642857145,0.08257660308441558,0.09086681547619048,0.0006975446428571429,0.34037998744419645,0.7872488839285714
NTCIR12-MathWiki-17,Ashtekar_variables.html,3317,PARTIALLY RELEVANT,0.9972867048537836,0.007838408200180886,0.047489843088275405,0.003919204100090443,0.007838408200180886,0.4277247988829475,0.8438347904733192
NTCIR12-MathWiki-17,Canonical_analysis.html,400,NOT RELEVANT,0.8825,0.3025,0.058833333333333335,0.10083333333333334,0.0025,0.32078703703703704,0.8775
NTCIR12-MathWiki-17,Cauchy–Euler_equation.html,5272,PARTIALLY RELEVANT,0.9178679817905918,0.5891502276176024,0.22946699544764795,0.2945751138088012,0.5891502276176024,0.7088391502276176,0.9178679817905918
NTCIR12-MathWiki-17,Chebyshev's_inequality.html,23946,PARTIALLY RELEVANT,0.9814582811325482,0.37751607784181074,0.022824611189129027,0.12583869261393693,0.0010022550739163117,0.38175514472781147,0.9583228931763134
NTCIR12-MathWiki-17,Chip_(CDMA).html,212,NOT RELEVANT,0.5660377358490566,0.0330188679245283,0.07075471698113207,0.011006289308176102,0.009433962264150943,0.19923629829290207,0.5424528301886793
NTCIR12-MathWiki-17,Code_division_multiple_access.html,3499,NOT RELEVANT,0.9279794226921978,0.02715061446127465,0.07138303251478445,0.009050204820424883,0.0005715918833952558,0.5417172763646756,0.9279794226921978
